acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.42,['Desert Sessions'],0.765,223097,0.7190000000000001,0,1PIE8nWtB4k1B7D4sfFyy2,0.000462,9,0.149,-5.382999999999999,1,I Wanna Make It Wit Chu,42,2003,0.028,90.618,0.82,2003
0.00082,['Placebo'],0.301,315987,0.5710000000000001,0,2h0HkReHGCQPOEDZXEMcTO,0.8,8,0.0851,-10.152,0,Special Needs,62,2003-03-24,0.0332,178.084,0.0412,2003
0.28600000000000003,['Annie Lennox'],0.463,187213,0.359,0,2E69zptZWLWSMBArSJLUAa,0.0,2,0.171,-10.474,0,A Thousand Beautiful Things,54,2003-06-02,0.0304,79.64,0.0769,2003
0.00018,['Radiohead'],0.499,232533,0.815,0,38WL6GlG9NHFiQS6JxV84r,0.721,7,0.299,-7.079,1,Myxomatosis,49,2003,0.0361,99.124,0.57,2003
0.114,['Beyoncé'],0.662,259067,0.374,0,3m9641nehhPSAIEODgBqaW,3.59e-06,9,0.249,-11.19,1,Yes,42,2003-06-24,0.34,112.694,0.551,2003
0.627,['Michael Bublé'],0.583,251867,0.614,0,25Yzff59UGjz7wNWmjM39h,0.0,2,0.401,-5.816,0,Moondance,47,2003,0.0737,140.736,0.482,2003
0.0831,['Coti'],0.622,208200,0.818,0,5QhOF5HXgZ0OFUZSE5kEv1,0.0,9,0.31,-6.784,1,Nada Fue Un Error,66,2003-01-01,0.0327,138.495,0.8490000000000001,2003
0.118,"['Black Eyed Peas', 'Papa Roach']",0.5529999999999999,218293,0.894,0,37cp0jpho5cwFynoUd2sfI,0.0,9,0.0873,-3.477,0,Anxiety,44,2003,0.15,94.374,0.516,2003
0.48,['Explosions In The Sky'],0.245,523333,0.425,0,6felOCUcTlQkJFDHirtjMj,0.866,2,0.155,-14.924,0,Six Days At The Bottom Of The Ocean,41,2003-11-04,0.0355,108.68,0.0487,2003
0.0128,['Josh Kelley'],0.546,225600,0.852,0,3fbKJNrsPJwye98LTGm4Ok,0.0,9,0.128,-5.058,1,Amazing,42,2003-01-01,0.0365,96.907,0.831,2003
0.215,['The White Stripes'],0.557,178360,0.196,0,3oRIeGa4aULXQpQpEVKqpw,0.00447,2,0.16699999999999998,-14.733,1,"In The Cold, Cold Night",41,2003-04-01,0.0336,110.743,0.134,2003
0.00331,['Madlib'],0.5820000000000001,238507,0.68,0,41tBQExRZer0h3Gb4hAhSn,0.921,10,0.0537,-9.79,0,Distant Land,46,2003-06-24,0.0419,91.437,0.7609999999999999,2003
0.266,"['Lou Monte', 'Joe Reisman & His Orchestra']",0.743,160267,0.6579999999999999,0,61XbTTT5vkPP6RWXJSApkV,0.0,10,0.17,-8.479,1,Lazy Mary (Luna Mezza Mare) (with Joe Reisman & His Orchestra),40,2003-03-20,0.045,121.718,0.972,2003
0.779,['The Del-Vikings'],0.639,158933,0.5489999999999999,0,0yPbJmOSpFO4YoVeFMdURv,0.0,5,0.151,-8.318,0,Come Go With Me - Single Version,41,2003-01-01,0.0487,127.661,0.525,2003
0.925,['Brand New'],0.29100000000000004,102453,0.259,0,2XWt36nIpTux6S7XnJqYhy,0.129,0,0.12,-17.487000000000002,0,Tautou,43,2003-06-17,0.0402,145.111,0.141,2003
0.0292,['Voces Del Rancho'],0.7020000000000001,158387,0.922,0,46XyzGSmUARfuBsHQilBWr,0.0186,7,0.168,-4.131,1,Corrido De Los Perez,42,2003-03-02,0.0349,110.389,0.879,2003
0.181,['The Shins'],0.738,181440,0.7959999999999999,0,6c9nx1KkcvMHfysW1qbmjW,0.0787,9,0.142,-4.915,1,We Will Become Silhouettes (Performed by The Shins) - Remastered,43,2003-02-19,0.0292,134.94899999999998,0.928,2003
0.00896,['Viktor Vaughn'],0.613,151773,0.94,0,6rkV9hz91Rr5iHnMRPZdEQ,0.0,9,0.83,-5.566,1,Vaudeville Villain,45,2003,0.198,94.957,0.35,2003
0.142,['Kinto Sol'],0.904,262693,0.738,0,7kCp04jo6XWGVC3ZENX1vI,3.45e-05,1,0.0664,-6.158,1,Hecho En Mexico,47,2003,0.0547,96.902,0.675,2003
0.317,['Sun Kil Moon'],0.594,381040,0.512,0,6sNT5PF1SjTYgMiAIQGYMd,0.103,6,0.113,-8.872,1,Carry Me Ohio,45,2003-11-04,0.0236,97.348,0.52,2003
0.000162,['Godsmack'],0.457,214867,0.958,0,2ZZq3rtDGHa6SAjIjF0a9Y,0.0,2,0.298,-3.516,1,Faceless,43,2003-04-08,0.0918,137.36700000000002,0.385,2003
0.517,['La Arrolladora Banda El Limón De Rene Camacho'],0.785,173293,0.5770000000000001,0,3EbJCtH2eZ3XdtEgW5OjYf,5.610000000000002e-05,8,0.0739,-6.893,1,En Los Puritos Huesos,51,2003-01-01,0.142,97.053,0.961,2003
0.00109,['Ween'],0.435,170293,0.976,0,5ZvGMDbPKOQl8mzt5zXS24,0.631,6,0.0817,-4.3210000000000015,1,It's Gonna Be a Long Night,42,2003,0.0598,136.385,0.619,2003
0.124,"['The Isley Brothers', 'Ronald Isley', 'JS']",0.885,238067,0.304,0,49tWof27WWs9foa8l8Ch0z,0.0,9,0.123,-8.324,0,Busted,43,2003-01-01,0.0599,122.074,0.516,2003
0.265,['Conjunto Primavera'],0.696,177587,0.763,0,1yxU6LgOOr3odvBp1r78CR,0.0,2,0.0739,-3.037,1,Hazme Olvidarla,47,2003-01-01,0.0331,102.927,0.7190000000000001,2003
0.551,['John Mayer'],0.5820000000000001,332827,0.395,0,2Jr39bnXx3WOUmdlI4S00f,0.000118,10,0.258,-8.279,1,Wheel,45,2003-09-09,0.0274,117.179,0.226,2003
0.599,['The Countdown Kids'],0.6779999999999999,63013,0.107,0,5HbkIW3Off36CE0f6gqqxA,0.0,9,0.16399999999999998,-16.225,1,The Itsy Bitsy Spider,45,2003-01-01,0.0543,92.433,0.904,2003
0.0608,['DERYL DODD'],0.623,227320,0.638,0,4gpCtEyFIqlsPL6O8IAb0O,0.0,2,0.944,-6.337999999999999,1,New Tony Lamas,40,2003-08-05,0.0397,109.387,0.494,2003
0.58,['The Format'],0.613,311707,0.423,0,3Ho1fz8s0zvJFfJuQzNKvu,0.00414,0,0.118,-10.794,1,On Your Porch,42,2003-10-21,0.0286,122.001,0.481,2003
0.000306,['Puddle Of Mudd'],0.388,238467,0.943,1,0UGsSjbp8vhm8QfNOIdmMy,0.0,8,0.168,-2.927,1,Away From Me,44,2003-11-25,0.104,154.721,0.162,2003
0.0196,['Kelis'],0.81,203440,0.504,0,6HjzGcCtnFNfzA3N1ftR2v,0.0464,2,0.295,-9.603,1,Suga Honey Iced Tea,41,2003-12-05,0.0498,93.008,0.532,2003
0.622,['Ben Harper'],0.595,351160,0.487,0,2PkxIx7ciJa4TdZ73hflTt,0.0,0,0.102,-7.644,1,Amen Omen,53,2003-01-01,0.0268,142.322,0.516,2003
0.191,['Dido'],0.487,221053,0.519,0,4jCs5Z8Y06WsiDeoe5giJn,0.0,3,0.134,-7.249,1,Life for Rent,40,2003-09-03,0.0296,82.947,0.154,2003
0.0629,['Linkin Park'],0.74,164213,0.959,0,3R9NKZ4jmxNjOFihSF5s7f,0.0,9,0.0444,-3.692,1,Hit the Floor,50,2003-03-24,0.193,150.007,0.878,2003
0.26,['Aventura'],0.8370000000000001,250053,0.607,0,4M4oSbEjB8Z94039uyjXuO,3.08e-06,10,0.0837,-6.193,0,Llorar,47,2003-11-15,0.037000000000000005,116.284,0.931,2003
0.182,['The Charlie Daniels Band'],0.639,278173,0.6579999999999999,0,60GMyiG2UszqvPn88j1HlO,0.0,7,0.129,-7.568,1,The Legend of Wooly Swamp,42,2004,0.0618,93.019,0.5770000000000001,2004
0.304,['MF DOOM'],0.512,281720,0.764,0,06JvX7FobdW07Qa81nghOl,0.0,1,0.274,-5.085,0,Guinnesses feat. Angelika & 4ize,46,2004,0.246,165.831,0.698,2004
0.645,['Lebo M.'],0.777,187747,0.428,0,2ahrqdsWQEbDkZqE7nwbaT,4.77e-05,1,0.0478,-14.023,0,"He Lives In You - From ""Rhythm Of The Pride Lands""",41,2004-01-01,0.0355,114.866,0.456,2004
0.8029999999999999,['Kanye West'],0.64,53640,0.279,1,4BhwlQ9mTwhFGXpQvP9JTV,0.0,10,0.375,-12.396,1,Lil Jimmy Skit,46,2004-02-10,0.484,82.475,0.741,2004
0.062,"['Britney Spears', 'Pharrell Williams', 'The Neptunes']",0.818,226413,0.787,0,4FNjramiHyil63p2rtH5Vt,0.000453,6,0.0668,-5.363,0,Boys (feat. Pharrell Williams) - Co-Ed Remix,41,2004,0.097,106.997,0.899,2004
0.484,"['Medeski, Martin & Wood']",0.623,299067,0.66,0,69xdPh6CEOpwcP4ZpReWmH,0.918,10,0.0631,-9.175,0,Shine It,48,2004-01-01,0.0376,110.221,0.562,2004
0.884,['Johnny Mathis'],0.315,182453,0.313,0,2eg3CoqVGI21N8115BgdQA,0.0,10,0.101,-9.339,1,Chances Are - Single Version,46,2004-05-04,0.0297,78.35600000000002,0.259,2004
0.103,['Usher'],0.7559999999999999,213933,0.555,0,6gfxE8DH93iLsNDoloANDG,0.0,9,0.0802,-7.3210000000000015,1,Do It To Me,45,2004-03-23,0.0521,127.956,0.579,2004
0.8640000000000001,['Iron & Wine'],0.731,344320,0.3,0,6a20J6YFMYUjUZ7WnuJYZu,0.809,11,0.104,-14.640999999999998,0,Cinder and Smoke,47,2004-03-23,0.0336,112.178,0.398,2004
0.211,"['Jimmy Buffett', 'Clint Black', 'Kenny Chesney', 'Alan Jackson', 'Toby Keith', 'George Strait']",0.7140000000000001,183293,0.885,0,2TSc7ee1OQPb4tuXsi2X7W,3.87e-06,7,0.255,-5.9220000000000015,1,Hey Good Lookin',42,2004-07-13,0.0411,141.371,0.91,2004
0.103,['Daddy Yankee'],0.809,202933,0.691,0,3S2wsVP6VihPaMdxrRELmA,0.0,5,0.284,-6.573,0,Like You,50,2004-07-13,0.079,95.008,0.758,2004
0.265,['Arcade Fire'],0.462,247307,0.809,0,3Gkl2fJztF2B3fnUheejAA,0.128,2,0.638,-7.309,1,Haiti,49,2004-06-16,0.038,99.902,0.458,2004
0.00109,['The Casualties'],0.436,185893,0.992,0,23iUxIgf73ZNGPdywRpSse,0.0622,10,0.084,-3.637,1,Unknown Soldier,47,2004-02-17,0.0376,99.035,0.631,2004
0.14800000000000002,['Wayne Smith'],0.826,247800,0.508,0,1YjBJlLZh4wwnfYZCr3jrE,0.0,2,0.124,-8.713,1,Under Me Sleng Teng,50,2004,0.0798,81.564,0.91,2004
0.0949,"['Phillips, Craig & Dean']",0.466,258440,0.5760000000000001,0,1QC2oMCTcLasBX6elkhQna,0.00011,1,0.0892,-8.052999999999999,1,You Are God Alone (Not A God),42,2004-09-28,0.0306,141.954,0.255,2004
0.911,['Dan Reeder'],0.594,164680,0.118,0,25bHuzMBRDkdqfCaO5SMTG,0.0,4,0.111,-20.388,1,Clean Elvis,43,2004,0.0316,96.252,0.57,2004
0.949,"['Anthony Wonsey Trio', 'Richie Goods', 'Tony Reedus']",0.386,567920,0.14800000000000002,0,2oFgZSzpbXscqwZQyoFIzW,0.792,0,0.0665,-18.921,0,The Peacocks,48,2004-09-21,0.0367,94.88,0.128,2004
0.0927,"['Shania Twain', 'Billy Currington']",0.746,212640,0.708,0,55kykeNfV69sx779NZrJ7s,0.0,11,0.234,-4.725,1,Party For Two - Country Version With Intro,43,2004-09-07,0.0445,121.471,0.962,2004
0.000172,['Breaking Benjamin'],0.581,192307,0.785,0,1jgsjNXHLMElIt4A4siEt8,0.00348,6,0.0889,-4.873,1,Away,44,2004-01-01,0.0426,93.47,0.637,2004
0.334,['Mr. Capone-E'],0.763,256360,0.628,1,13UnKZuUyg0VwvSDju8OUy,0.000225,1,0.309,-6.678,1,Me And You 2005,42,2004-01-01,0.27,172.101,0.653,2004
0.0701,['Rebel Son'],0.608,233400,0.622,1,28FEVXxdhoAz0PJVCay6Lo,0.0,9,0.161,-10.152,1,Drunk as a Skunk,44,2004-04-28,0.0507,159.589,0.855,2004
0.153,['Cake'],0.696,198200,0.5,0,0Wm1TSXJ3vH4Hh7qxW0ihY,0.0,4,0.108,-6.84,0,Wheels,44,2004-10-04,0.0374,161.325,0.962,2004
0.531,['The Black Keys'],0.565,161880,0.629,0,0xjiVZARgDnyYQF3dOXeOp,0.000302,4,0.11,-4.226,0,Act Nice and Gentle,45,2004,0.026,74.843,0.725,2004
0.0415,['Gretchen Wilson'],0.502,205973,0.68,0,1r5sw5ZdWTQYyXbva03U4g,3.7000000000000006e-06,4,0.362,-5.7070000000000025,1,Homewrecker,43,2004-05-11,0.0322,148.608,0.381,2004
0.329,['Kings of Convenience'],0.843,209027,0.833,0,4hGOhC87bn7JBdYykOJJvJ,0.0567,0,0.126,-6.1560000000000015,0,I'd Rather Dance With You,57,2004-01-01,0.0341,141.99,0.972,2004
0.995,['Aaron Zigman'],0.445,169467,0.0123,0,06xNkl12TrxwGYrwTGlUUd,0.925,0,0.16899999999999998,-25.606,1,Main Title,48,2004-06-08,0.0454,58.875,0.232,2004
0.12,['Feist'],0.956,216507,0.379,0,4Wo3ZATquIN6z4Zr1W4749,0.000185,0,0.0964,-9.767,0,One Evening,42,2004-01-01,0.0372,112.135,0.586,2004
0.908,['Branford Marsalis Quartet'],0.421,763467,0.0978,0,1E8CLofdHL6FVq4PXIIw9x,0.336,7,0.225,-16.397000000000002,0,Gloomy Sunday,43,2004-09-14,0.05,79.292,0.192,2004
0.0345,['Akon'],0.878,238493,0.6990000000000001,0,4vYGubD2JGIRTAu4bEvlgC,3.37e-06,10,0.755,-5.897,0,Bananza (Belly Dancer),41,2004-01-01,0.132,104.838,0.6659999999999999,2004
0.0035700000000000007,"['Jim Jones', 'The Game', 'Cam’ron']",0.831,223640,0.481,1,11VgxBuuNgaPpNZvRyCONl,0.0,7,0.362,-5.497000000000001,1,Certified Gangstas - Remix,43,2004-04-27,0.384,86.92200000000004,0.693,2004
0.00831,['Madvillain'],0.639,81880,0.957,1,3HdrN4xHTPhxQGdTSo2spQ,0.855,2,0.203,-7.864,0,Sickfit,46,2004-03-24,0.386,95.033,0.188,2004
0.975,['John Williams'],0.225,98373,0.0417,0,2G5hAbyjLoY1wSQFbOy5PN,0.396,4,0.0718,-30.105,0,Lumos! (Hedwig's Theme),50,2004-05-25,0.0435,133.89,0.0889,2004
0.5489999999999999,['Iron & Wine'],0.6940000000000001,240773,0.311,0,094lIQz1Bhk5FfFuHyuBAs,0.35,9,0.207,-13.39,1,Passing Afternoon,49,2004-03-23,0.0337,102.142,0.616,2004
0.000542,['Snow Patrol'],0.575,181773,0.813,0,3Kh58CfPsfIl8XkCEKWbNf,0.0032,2,0.131,-4.34,1,Chocolate,54,2004-01-01,0.0318,118.161,0.422,2004
0.984,['Sufjan Stevens'],0.632,254053,0.225,0,5OojmQ36TXkfL2JfoFJcaq,0.74,4,0.112,-13.423,1,All the Trees of the Field Will Clap Their Hands,46,2004-03-16,0.0296,144.641,0.6829999999999999,2004
0.128,['Jill Scott'],0.669,266693,0.557,0,1AAbYwMYq0JE37F06XUeXA,0.000517,10,0.17600000000000002,-8.451,0,Whatever,41,2004-08-31,0.274,170.093,0.741,2004
0.7929999999999999,['Vino Nuevo'],0.358,408160,0.557,0,5WROjohG9REh97HQifR5Vf,0.0,0,0.333,-8.006,1,Haz Llover,48,2004-10-16,0.0372,130.012,0.163,2004
0.67,['Los Socios Del Ritmo'],0.624,198680,0.29600000000000004,0,7lCnTYtFceL7xfc1yAuxFz,0.007890000000000001,4,0.113,-12.729,0,Vamos A Platicar,41,2004-01-01,0.0386,77.939,0.394,2004
0.000401,['Halifax'],0.365,192267,0.962,0,4O35Cn2SA6LA7z2F1x6pRj,0.0,3,0.262,-1.847,0,Sydney,43,2004-01-27,0.0813,101.223,0.564,2004
0.0539,['Pearl Jam'],0.434,268760,0.71,0,6TtyTD3kgyRiVPpY45gfkT,9.28e-06,2,0.0935,-6.752000000000002,1,Better Man,48,2004-11-16,0.0379,125.328,0.275,2004
0.171,"['Yung Wun', 'DMX', ""Lil' Flip"", 'David Banner']",0.6779999999999999,205027,0.94,1,6ZVgihnlm0dfgix1ZB0FJ6,0.0,4,0.338,-3.144,0,"Tear It Up (feat. DMX, Lil' Flip & David Banner) - Dirty",43,2004-04-10,0.328,180.92,0.643,2004
0.204,"['Masta Ace', 'Apocalyspe']",0.7290000000000001,207693,0.619,1,2ouC5Zp9p98n6kAsXarudl,0.0,2,0.0948,-6.797999999999999,1,Da Grind (Featuring Apocalypse),52,2004-08-03,0.386,88.02,0.649,2004
0.943,['Elizabeth Cotten and Brenda Evans'],0.593,302600,0.0814,0,1hRLLDcfLJZBu9L2WNnBwr,0.0,10,0.112,-10.189,1,Shake Sugaree,48,2004-09-21,0.0624,175.767,0.703,2004
0.295,['Duelo'],0.789,271013,0.451,0,0ZKagt7U0UU7Mvm0S5ZL23,0.0,9,0.0939,-10.807,1,Después De La Tormenta,51,2004-01-01,0.0565,136.518,0.7490000000000001,2004
0.0576,['Jackson Browne'],0.528,288667,0.469,0,2AkbpHqE8STBmNDekA4Uxa,0.0,0,0.0782,-8.734,1,For a Dancer - Single Version,44,2004,0.0236,104.987,0.501,2004
0.981,['Jason Hayes'],0.229,184787,0.138,0,1YYTAOi1YMxmGclyO1HH6O,0.919,3,0.119,-18.358,0,Elwynn Forest,48,2004-11-23,0.0364,66.618,0.0662,2004
0.0604,['Usher'],0.8440000000000001,280467,0.579,0,4rO5VOxTbRSRuuwCQ5D1Bl,0.0,1,0.0588,-5.202000000000001,1,Simple Things,47,2004-03-23,0.0516,90.489,0.775,2004
0.479,['Tito Nieves'],0.815,204307,0.898,0,2Jcr5m0dP68G1Zlrp7iKp3,0.0,7,0.0758,-2.648,0,Ya No Queda Nada - Salsa Version,46,2004,0.0687,95.035,0.857,2004
0.0539,['Incubus'],0.562,220867,0.626,0,4U5uLvCzPaguTJxxs1PH6y,0.00161,9,0.121,-7.016,0,Southern Girl,47,2004-02-03,0.0244,97.979,0.382,2004
0.201,"['Don Omar', 'Héctor ""El Father""', 'Zion']",0.6779999999999999,301133,0.894,0,3XaFdB9TrrD6ZVKs61zltw,0.0008990000000000002,1,0.0487,-5.52,0,Ronca,44,2004-01-01,0.197,173.993,0.7240000000000001,2004
0.18,['MF DOOM'],0.586,171600,0.7929999999999999,0,08Ar75Td2vFXnKv750IAsC,0.0,1,0.5710000000000001,-7.084,1,Kon Karne,45,2004,0.435,92.228,0.768,2004
0.34600000000000003,['Phyllis Dillon'],0.569,153173,0.382,0,2VhVawD5meWiuyI4sL9WAo,0.00303,7,0.0673,-9.493,1,Don't Stay Away,47,2004-01-01,0.0617,198.275,0.809,2004
0.0868,['Randy Rogers Band'],0.522,290853,0.8240000000000001,0,50mclsKBXwBuOmMGZMtgc7,5.15e-05,7,0.292,-6.033,1,Tonight's Not The Night,41,2004-08-24,0.034,121.727,0.562,2004
5.23e-05,['The Used'],0.208,246480,0.82,1,5li1sKlA0UhTk2rY0JIVUv,0.0,0,0.701,-7.354,1,I'm a Fake,44,2004-09-27,0.253,173.91299999999995,0.483,2004
0.442,['Gary Portnoy'],0.425,151267,0.462,0,2uE8l7sar0JT0tZYhrPz8S,0.0,10,0.631,-9.91,1,Where Everybody Knows Your Name (Cheers Theme),47,2004-01-27,0.0275,91.697,0.36,2004
0.136,['Citizen Cope'],0.852,232053,0.627,0,03AHfpOxCjVVwQzS7zobqQ,0.0,5,0.141,-4.788,0,Pablo Picasso,44,2004,0.0456,91.026,0.674,2004
0.0265,['MF DOOM'],0.65,240267,0.66,0,5SFMhTRSO8jL2PtamoO1Q7,0.0,11,0.616,-6.96,1,Kon Queso,45,2004,0.306,105.721,0.754,2004
0.198,['Crossfade'],0.525,179120,0.537,0,7Eg9qnJK7hI7LLoRsbvH2X,0.615,4,0.124,-8.071,0,The Unknown,46,2004-04-13,0.0301,90.001,0.319,2004
0.101,['RJD2'],0.745,147280,0.8079999999999999,0,09aNhXGvfo8wAhUxcsDFlZ,0.526,9,0.118,-6.055,1,1976,48,2004,0.0442,103.011,0.935,2004
0.128,"['LL Cool J', '7 Aurelius']",0.768,214560,0.725,0,0CCDW5SLBppFbtfe2bKwfX,0.0,11,0.122,-6.5429999999999975,1,Hush,51,2004-08-31,0.292,98.963,0.794,2004
0.0494,['Within Temptation'],0.251,267987,0.866,0,15z9QEJOBV6hDdWsdZwDKP,0.0008730000000000001,5,0.116,-4.072,0,Stand My Ground,55,2004-11-15,0.0503,87.714,0.129,2004
0.933,['John Williams'],0.219,152147,0.0283,0,5PUvxyQ0STurZq4TM8yl4F,0.8270000000000001,2,0.132,-29.83,0,Secrets of the Castle,48,2004-05-25,0.0357,57.394,0.0828,2004
0.0556,['Arcade Fire'],0.555,212000,0.8759999999999999,0,61ARSKFMwoVnIwXAVnfNNh,0.00503,11,0.121,-5.627999999999999,0,Neighborhood #2 (Laika),49,2004-06-16,0.0369,130.703,0.961,2004
0.091,"['Madvillain', 'Stacy Epps']",0.508,117773,0.529,1,5r0HHLwjuJkcwa4FZJNjh7,0.0236,10,0.231,-9.503,0,Eye,46,2004-03-24,0.387,93.471,0.59,2004
0.867,['Bobby Bare'],0.599,190773,0.535,0,7nIcb2zJj0HPNws3PRCl7k,1.44e-06,9,0.741,-10.522,1,Marie Laveau,44,2004-06-18,0.0339,117.59,0.835,2004
0.358,"['Jedi Mind Tricks', 'Planetary of OuterSpace']",0.7170000000000001,229373,0.743,1,0qw4HLV9qhjtImWR7oxZAO,0.0,1,0.0982,-5.6960000000000015,0,I Against I,48,2004-05-25,0.265,91.256,0.521,2004
0.0359,"['Juvenile', 'Lil Wayne', 'Mannie Fresh']",0.7559999999999999,265560,0.8190000000000001,1,2TvdoN9BkZCiBIalvsrNer,0.0,2,0.0966,-3.362,0,Back That Azz Up,41,2004,0.245,191.604,0.491,2004
0.732,['Michael Giacchino'],0.334,212133,0.262,0,59Djq0zGIu8HDZ8QXs2oiz,0.388,5,0.235,-14.193,0,The Glory Days,46,2004-11-02,0.0391,80.446,0.145,2004
0.0934,['Duelo'],0.765,214080,0.585,0,61fZprJ8pI4Vnx9E20ABO1,3.6000000000000007e-06,11,0.306,-7.659,0,Platicamos Tanto,51,2004-01-01,0.0476,131.91299999999998,0.8190000000000001,2004
0.035,['Dave Matthews Band'],0.29,342560,0.913,0,0Rgm1KqJjXXkTr7UtyjhTe,6.69e-05,2,0.914,-3.059,1,The Best Of What's Around - Live,42,2004-12-19,0.107,185.94,0.525,2004
0.292,"['Cassidy', 'Mashonda']",0.7170000000000001,234853,0.597,0,30KGtFjHhlT3JMX5s4IklU,0.0,2,0.128,-7.83,1,Get No Better (feat. Mashonda),48,2004-03-15,0.189,95.018,0.5660000000000001,2004
0.0156,['Papa Roach'],0.382,189826,0.961,1,5PLPeX9yiG1ZE97IvdDD3o,0.0,3,0.121,-3.322,0,Not Listening,50,2004-01-01,0.0903,164.106,0.393,2004
0.261,['Pablo Olivares'],0.604,309838,0.622,0,5XltEHoTb444g7w6JVc6Aq,0.0,11,0.106,-6.848,1,Yo quiero amarte más,52,2004-07-01,0.0309,134.048,0.546,2004
0.172,['nuff sedd'],0.8240000000000001,233973,0.447,0,3NZXjErs48MlLddRbnDJAO,0.0,6,0.0685,-9.445,0,Cherry Bomb,41,2004-05-25,0.0429,136.049,0.969,2004
0.14,['Lalo Mora'],0.642,193893,0.454,0,7ImEnjGpUS77pquZ1IeZnH,0.0,2,0.109,-8.185,1,Me Refiero A Ti,49,2004-01-01,0.241,177.058,0.413,2004
0.00058,['Rise Against'],0.591,139133,0.973,0,0WDvAKN1wzjNya2xxjh9nq,0.225,10,0.501,-3.512,0,State Of The Union,42,2004-01-01,0.103,132.209,0.371,2004
0.7190000000000001,['Old Crow Medicine Show'],0.589,167893,0.518,0,1KYQoFEiIqPYHLeuXWwUmX,0.0,4,0.326,-8.669,0,Tell It To Me,43,2004-02-10,0.152,166.40599999999995,0.7879999999999999,2004
0.0008449999999999999,"['Jazze Pha', 'Lil Jon & The East Side Boyz', 'Pimpin Ken', 'Trillville']",0.85,359640,0.8759999999999999,1,3eW3brBXFNI992RsCy3cRo,7.79e-05,10,0.124,-4.583,0,"Da Blow (feat. Jazze Pha, Pimpin Ken, Trillville)",43,2004-11-16,0.16699999999999998,138.493,0.626,2004
0.336,['Pearl Jam'],0.618,196667,0.741,0,4ekUwwCPIKT1ef5GllLSk1,0.0,7,0.103,-5.18,1,Last Kiss,57,2004-11-16,0.0277,112.029,0.722,2004
0.00344,['The Olivia Tremor Control'],0.536,112067,0.821,0,6Y9WuYN6OfMIzKeEgx6El5,0.00897,10,0.307,-8.95,1,Jumping Fences,44,2004-02-03,0.0385,128.132,0.688,2004
0.418,['Michael Bublé'],0.591,182893,0.386,0,3YSNXiGDCIobPIXvW5pocq,4.41e-06,0,0.201,-6.912000000000001,1,Nice 'n Easy,50,2004-03-30,0.0407,116.198,0.341,2004
0.304,['Modest Mouse'],0.461,181507,0.675,0,2FgVVn5jX8lE7nSLnYKLhE,0.007109999999999998,7,0.132,-6.098,1,One Chance,42,2004-04-05,0.0659,186.183,0.423,2004
0.00234,['Rammstein'],0.514,239867,0.945,0,6qNtBTcJTKlP88CdAvUGw4,0.00015800000000000002,8,0.0638,-4.833,1,MORGENSTERN,47,2004-09-27,0.105,104.971,0.409,2004
9.88e-05,['Jimmy Eat World'],0.394,238427,0.945,0,0xcaCnpCnhmFHH44MQhJ0Q,1.65e-06,3,0.106,-3.914,1,Futures,43,2004-10-19,0.0568,168.1,0.405,2004
0.165,['Slipknot'],0.353,262987,0.76,0,6do7nVH4UOuZlKcA2ZBHbh,0.0245,4,0.369,-5.105,0,Circle,50,2004,0.0344,119.52,0.273,2004
0.181,['Daddy Yankee'],0.8370000000000001,199493,0.823,0,0TOfUc4AO3nk46xtVS1K4t,0.0,8,0.0737,-4.516,1,Santifica Tus Escapularios,51,2004-07-13,0.158,91.923,0.8220000000000001,2004
0.0718,"['Juvenile, Wacko, & Skip']",0.838,270333,0.942,1,7pWcjb71SqY2256QasmAhJ,0.0,5,0.142,-2.353,1,Nolia Clap,42,2004-06-11,0.395,79.935,0.961,2004
0.000253,['Breaking Benjamin'],0.512,203960,0.855,1,3llwKWXLIIqqceJhK6J4zm,0.0041,7,0.118,-3.799,1,Break My Fall,44,2004-01-01,0.0411,93.929,0.303,2004
0.00836,"['Piccallo', 'Pitbull']",0.8079999999999999,241053,0.745,1,5j6d0ZxgcTOtjsFoxMsVdG,0.0,6,0.815,-5.551,0,Dammit Man,45,2004-08-03,0.201,147.04,0.79,2004
0.00656,['Alter Bridge'],0.449,306600,0.72,0,7ePjtuqKqa0ZbzznCNqiEf,6.840000000000001e-05,10,0.127,-5.3820000000000014,0,Broken Wings,53,2004-08-10,0.0355,138.482,0.114,2004
0.00894,"['WWE', 'John Cena']",0.765,194040,0.741,0,5UGZdhs8JOfap8hUYMOrGx,0.0,1,0.153,-6.391,1,Basic Thugonomics,49,2004-01-13,0.287,88.45200000000001,0.454,2004
0.0208,"['Mr. Lil One', 'Michelle Ambriz']",0.772,268467,0.5529999999999999,1,0J8ZEQhUXcU44LKB5ue5s0,0.0007160000000000001,7,0.355,-4.76,1,They Call Him Lil One,42,2004,0.038,86.958,0.903,2004
1.33e-05,['Dead Poetic'],0.489,242040,0.8909999999999999,0,2UMuVwCwPUdTmAYYgd88Fg,3.16e-06,6,0.0722,-4.507,0,New Medicines,44,2004-01-01,0.0574,145.016,0.5579999999999999,2004
