year,origin_region,origin,academic_type,students
2011/12,Europe,Poland,Non-Degree,174
2011/12,Europe,Poland,OPT,215
2011/12,Europe,Poland,Undergraduate,800
2011/12,Europe,Portugal,Graduate,398
2011/12,Europe,Portugal,Non-Degree,99
2011/12,Europe,Portugal,OPT,99
2011/12,Europe,Portugal,Undergraduate,374
2011/12,Europe,Romania,Graduate,820
2011/12,Europe,Romania,Non-Degree,62
2011/12,Europe,Romania,OPT,247
2011/12,Europe,Romania,Undergraduate,478
2011/12,Europe,Russia,Graduate,2097
2011/12,Europe,Russia,Non-Degree,408
2011/12,Europe,Russia,OPT,485
2011/12,Europe,Russia,Undergraduate,1815
2011/12,Europe,San Marino,Graduate,3
2011/12,Europe,San Marino,Non-Degree,0
2011/12,Europe,San Marino,OPT,0
2011/12,Europe,San Marino,Undergraduate,0
2011/12,Europe,Serbia,Graduate,403
2011/12,Europe,Serbia,Non-Degree,52
2011/12,Europe,Serbia,OPT,139
2011/12,Europe,Serbia,Undergraduate,474
2011/12,Europe,Slovakia,Graduate,149
2011/12,Europe,Slovakia,Non-Degree,36
2011/12,Europe,Slovakia,OPT,42
2011/12,Europe,Slovakia,Undergraduate,197
2011/12,Europe,Slovenia,Graduate,59
2011/12,Europe,Slovenia,Non-Degree,7
2011/12,Europe,Slovenia,OPT,17
2011/12,Europe,Slovenia,Undergraduate,88
2011/12,Europe,Spain,Graduate,1775
2011/12,Europe,Spain,Non-Degree,1364
2011/12,Europe,Spain,OPT,435
2011/12,Europe,Spain,Undergraduate,1350
2011/12,Europe,Sweden,Graduate,398
2011/12,Europe,Sweden,Non-Degree,721
2011/12,Europe,Sweden,OPT,218
2011/12,Europe,Sweden,Undergraduate,2589
2011/12,Europe,Switzerland,Graduate,474
2011/12,Europe,Switzerland,Non-Degree,226
2011/12,Europe,Switzerland,OPT,107
2011/12,Europe,Switzerland,Undergraduate,555
2011/12,Europe,Turkey,Graduate,6198
2011/12,Europe,Turkey,Non-Degree,989
2011/12,Europe,Turkey,OPT,1291
2011/12,Europe,Turkey,Undergraduate,3495
2011/12,Europe,Ukraine,Graduate,653
2011/12,Europe,Ukraine,Non-Degree,109
2011/12,Europe,Ukraine,OPT,159
2011/12,Europe,Ukraine,Undergraduate,614
2011/12,Europe,United Kingdom,Graduate,2411
2011/12,Europe,United Kingdom,Non-Degree,1639
2011/12,Europe,United Kingdom,OPT,806
2011/12,Europe,United Kingdom,Undergraduate,4330
2011/12,Latin America and Caribbean,"Latin America and Caribbean, Unspecified",Graduate,0
2011/12,Latin America and Caribbean,"Latin America and Caribbean, Unspecified",Non-Degree,0
2011/12,Latin America and Caribbean,"Latin America and Caribbean, Unspecified",OPT,0
2011/12,Latin America and Caribbean,"Latin America and Caribbean, Unspecified",Undergraduate,0
2011/12,Mexico and Central America,Belize,Graduate,113
2011/12,Mexico and Central America,Belize,Non-Degree,9
2011/12,Mexico and Central America,Belize,OPT,59
2011/12,Mexico and Central America,Belize,Undergraduate,189
2011/12,Mexico and Central America,Costa Rica,Graduate,403
2011/12,Mexico and Central America,Costa Rica,Non-Degree,72
2011/12,Mexico and Central America,Costa Rica,OPT,112
2011/12,Mexico and Central America,Costa Rica,Undergraduate,491
2011/12,Mexico and Central America,El Salvador,Graduate,143
2011/12,Mexico and Central America,El Salvador,Non-Degree,65
2011/12,Mexico and Central America,El Salvador,OPT,59
2011/12,Mexico and Central America,El Salvador,Undergraduate,884
2011/12,Mexico and Central America,Guatemala,Graduate,230
2011/12,Mexico and Central America,Guatemala,Non-Degree,57
2011/12,Mexico and Central America,Guatemala,OPT,71
2011/12,Mexico and Central America,Guatemala,Undergraduate,690
2011/12,Mexico and Central America,Honduras,Graduate,261
2011/12,Mexico and Central America,Honduras,Non-Degree,73
2011/12,Mexico and Central America,Honduras,OPT,81
2011/12,Mexico and Central America,Honduras,Undergraduate,992
2011/12,Mexico and Central America,Mexico,Graduate,4188
2011/12,Mexico and Central America,Mexico,Non-Degree,1096
2011/12,Mexico and Central America,Mexico,OPT,1045
2011/12,Mexico and Central America,Mexico,Undergraduate,7564
2011/12,Mexico and Central America,"Mexico and Central America, Unspecified",Graduate,0
2011/12,Mexico and Central America,"Mexico and Central America, Unspecified",Non-Degree,0
2011/12,Mexico and Central America,"Mexico and Central America, Unspecified",OPT,0
2011/12,Mexico and Central America,"Mexico and Central America, Unspecified",Undergraduate,0
2011/12,Mexico and Central America,Nicaragua,Graduate,83
2011/12,Mexico and Central America,Nicaragua,Non-Degree,21
2011/12,Mexico and Central America,Nicaragua,OPT,25
2011/12,Mexico and Central America,Nicaragua,Undergraduate,234
2011/12,Mexico and Central America,Panama,Graduate,237
2011/12,Mexico and Central America,Panama,Non-Degree,38
2011/12,Mexico and Central America,Panama,OPT,57
2011/12,Mexico and Central America,Panama,Undergraduate,790
2011/12,Middle East,Bahrain,Graduate,76
2011/12,Middle East,Bahrain,Non-Degree,24
2011/12,Middle East,Bahrain,OPT,32
2011/12,Middle East,Bahrain,Undergraduate,306
2011/12,Middle East,Iran,Graduate,5747
2011/12,Middle East,Iran,Non-Degree,184
2011/12,Middle East,Iran,OPT,595
2011/12,Middle East,Iran,Undergraduate,456
2011/12,Middle East,Iraq,Graduate,458
2011/12,Middle East,Iraq,Non-Degree,178
2011/12,Middle East,Iraq,OPT,11
2011/12,Middle East,Iraq,Undergraduate,162
2011/12,Middle East,Israel,Graduate,1322
2011/12,Middle East,Israel,Non-Degree,140
2011/12,Middle East,Israel,OPT,268
2011/12,Middle East,Israel,Undergraduate,760
2011/12,Middle East,Jordan,Graduate,1150
2011/12,Middle East,Jordan,Non-Degree,130
2011/12,Middle East,Jordan,OPT,192
2011/12,Middle East,Jordan,Undergraduate,590
2011/12,Middle East,Kuwait,Graduate,583
2011/12,Middle East,Kuwait,Non-Degree,584
2011/12,Middle East,Kuwait,OPT,87
2011/12,Middle East,Kuwait,Undergraduate,2468
2011/12,Middle East,Lebanon,Graduate,744
2011/12,Middle East,Lebanon,Non-Degree,69
2011/12,Middle East,Lebanon,OPT,193
2011/12,Middle East,Lebanon,Undergraduate,344
2011/12,Middle East,"Middle East, Unspecified",Graduate,0
2011/12,Middle East,"Middle East, Unspecified",Non-Degree,0
2011/12,Middle East,"Middle East, Unspecified",OPT,0
2011/12,Middle East,"Middle East, Unspecified",Undergraduate,0
2011/12,Middle East,Oman,Graduate,93
2011/12,Middle East,Oman,Non-Degree,246
2011/12,Middle East,Oman,OPT,4
2011/12,Middle East,Oman,Undergraduate,195
2011/12,Middle East,Palestinian Territories,Graduate,168
2011/12,Middle East,Palestinian Territories,Non-Degree,21
2011/12,Middle East,Palestinian Territories,OPT,21
2011/12,Middle East,Palestinian Territories,Undergraduate,121
2011/12,Middle East,Qatar,Graduate,38
2011/12,Middle East,Qatar,Non-Degree,159
2011/12,Middle East,Qatar,OPT,11
2011/12,Middle East,Qatar,Undergraduate,771
2011/12,Middle East,Saudi Arabia,Graduate,6133
2011/12,Middle East,Saudi Arabia,Non-Degree,13214
2011/12,Middle East,Saudi Arabia,OPT,448
2011/12,Middle East,Saudi Arabia,Undergraduate,14344
2011/12,Middle East,Syria,Graduate,207
2011/12,Middle East,Syria,Non-Degree,51
2011/12,Middle East,Syria,OPT,33
2011/12,Middle East,Syria,Undergraduate,167
2011/12,Middle East,United Arab Emirates,Graduate,302
2011/12,Middle East,United Arab Emirates,Non-Degree,323
2011/12,Middle East,United Arab Emirates,OPT,41
2011/12,Middle East,United Arab Emirates,Undergraduate,1431
2011/12,Middle East,Yemen,Graduate,63
2011/12,Middle East,Yemen,Non-Degree,43
2011/12,Middle East,Yemen,OPT,16
2011/12,Middle East,Yemen,Undergraduate,147
2011/12,North Africa,Algeria,Graduate,67
2011/12,North Africa,Algeria,Non-Degree,22
2011/12,North Africa,Algeria,OPT,12
2011/12,North Africa,Algeria,Undergraduate,76
2011/12,North Africa,Egypt,Graduate,1230
2011/12,North Africa,Egypt,Non-Degree,191
2011/12,North Africa,Egypt,OPT,173
2011/12,North Africa,Egypt,Undergraduate,607
2011/12,North Africa,Libya,Graduate,911
2011/12,North Africa,Libya,Non-Degree,207
2011/12,North Africa,Libya,OPT,67
2011/12,North Africa,Libya,Undergraduate,143
2011/12,North Africa,Morocco,Graduate,311
2011/12,North Africa,Morocco,Non-Degree,163
2011/12,North Africa,Morocco,OPT,118
2011/12,North Africa,Morocco,Undergraduate,713
2011/12,North Africa,"North Africa, Unspecified",Graduate,0
2011/12,North Africa,"North Africa, Unspecified",Non-Degree,0
2011/12,North Africa,"North Africa, Unspecified",OPT,0
2011/12,North Africa,"North Africa, Unspecified",Undergraduate,0
2011/12,North Africa,Tunisia,Graduate,187
2011/12,North Africa,Tunisia,Non-Degree,47
2011/12,North Africa,Tunisia,OPT,36
2011/12,North Africa,Tunisia,Undergraduate,175
2011/12,North America,Canada,Graduate,11190
2011/12,North America,Canada,Non-Degree,625
2011/12,North America,Canada,OPT,2140
2011/12,North America,Canada,Undergraduate,12866
2011/12,Oceania,Australia,Graduate,1042
2011/12,Oceania,Australia,Non-Degree,938
2011/12,Oceania,Australia,OPT,272
2011/12,Oceania,Australia,Undergraduate,1596
2011/12,Oceania,Cook Islands,Graduate,0
2011/12,Oceania,Cook Islands,Non-Degree,0
2011/12,Oceania,Cook Islands,OPT,0
2011/12,Oceania,Cook Islands,Undergraduate,6
2011/12,Oceania,Fiji,Graduate,16
2011/12,Oceania,Fiji,Non-Degree,0
2011/12,Oceania,Fiji,OPT,12
2011/12,Oceania,Fiji,Undergraduate,94
2011/12,Oceania,French Polynesia,Graduate,4
2011/12,Oceania,French Polynesia,Non-Degree,2
2011/12,Oceania,French Polynesia,OPT,3
2011/12,Oceania,French Polynesia,Undergraduate,33
2011/12,Oceania,Kiribati,Graduate,9
2011/12,Oceania,Kiribati,Non-Degree,9
2011/12,Oceania,Kiribati,OPT,1
2011/12,Oceania,Kiribati,Undergraduate,29
2011/12,Oceania,"Marshall Islands, Republic of the",Graduate,2
2011/12,Oceania,"Marshall Islands, Republic of the",Non-Degree,0
2011/12,Oceania,"Marshall Islands, Republic of the",OPT,0
2011/12,Oceania,"Marshall Islands, Republic of the",Undergraduate,37
2011/12,Oceania,"Micronesia, Federate States of ",Graduate,9
2011/12,Oceania,"Micronesia, Federate States of ",Non-Degree,2
2011/12,Oceania,"Micronesia, Federate States of ",OPT,3
2011/12,Oceania,"Micronesia, Federate States of ",Undergraduate,84
2011/12,Oceania,Nauru,Graduate,6
2011/12,Oceania,Nauru,Non-Degree,0
2011/12,Oceania,Nauru,OPT,0
2011/12,Oceania,Nauru,Undergraduate,1
2011/12,Oceania,New Caledonia,Graduate,2
2011/12,Oceania,New Caledonia,Non-Degree,0
2011/12,Oceania,New Caledonia,OPT,0
2011/12,Oceania,New Caledonia,Undergraduate,6
2011/12,Oceania,New Zealand,Graduate,380
2011/12,Oceania,New Zealand,Non-Degree,139
2011/12,Oceania,New Zealand,OPT,98
2011/12,Oceania,New Zealand,Undergraduate,587
2011/12,Oceania,Niue,Graduate,0
2011/12,Oceania,Niue,Non-Degree,0
2011/12,Oceania,Niue,OPT,0
2011/12,Oceania,Niue,Undergraduate,8
2011/12,Oceania,Norfolk Island,Graduate,0
2011/12,Oceania,Norfolk Island,Non-Degree,0
2011/12,Oceania,Norfolk Island,OPT,0
2011/12,Oceania,Norfolk Island,Undergraduate,0
2011/12,Oceania,"Pacific Islands, Unspecified",Graduate,0
2011/12,Oceania,"Pacific Islands, Unspecified",Non-Degree,0
2011/12,Oceania,"Pacific Islands, Unspecified",OPT,0
2011/12,Oceania,"Pacific Islands, Unspecified",Undergraduate,0
2011/12,Oceania,Palau,Graduate,2
2011/12,Oceania,Palau,Non-Degree,0
2011/12,Oceania,Palau,OPT,0
2011/12,Oceania,Palau,Undergraduate,19
2011/12,Oceania,Papua New Guinea,Graduate,14
2011/12,Oceania,Papua New Guinea,Non-Degree,3
2011/12,Oceania,Papua New Guinea,OPT,0
2011/12,Oceania,Papua New Guinea,Undergraduate,43
2011/12,Oceania,Samoa,Graduate,6
2011/12,Oceania,Samoa,Non-Degree,1
2011/12,Oceania,Samoa,OPT,1
2011/12,Oceania,Samoa,Undergraduate,43
2011/12,Oceania,Solomon Islands,Graduate,7
2011/12,Oceania,Solomon Islands,Non-Degree,1
2011/12,Oceania,Solomon Islands,OPT,0
2011/12,Oceania,Solomon Islands,Undergraduate,5
2011/12,Oceania,Tonga,Graduate,9
2011/12,Oceania,Tonga,Non-Degree,2
2011/12,Oceania,Tonga,OPT,1
2011/12,Oceania,Tonga,Undergraduate,92
2011/12,Oceania,Tuvalu,Graduate,1
2011/12,Oceania,Tuvalu,Non-Degree,0
2011/12,Oceania,Tuvalu,OPT,0
2011/12,Oceania,Tuvalu,Undergraduate,2
2011/12,Oceania,Vanuatu,Graduate,0
2011/12,Oceania,Vanuatu,Non-Degree,0
2011/12,Oceania,Vanuatu,OPT,3
2011/12,Oceania,Vanuatu,Undergraduate,5
2011/12,Oceania,Wallis and Futuna,Graduate,3
2011/12,Oceania,Wallis and Futuna,Non-Degree,0
2011/12,Oceania,Wallis and Futuna,OPT,0
2011/12,Oceania,Wallis and Futuna,Undergraduate,4
2011/12,South America,Argentina,Graduate,939
2011/12,South America,Argentina,Non-Degree,133
2011/12,South America,Argentina,OPT,205
2011/12,South America,Argentina,Undergraduate,611
2011/12,South America,Bolivia,Graduate,258
2011/12,South America,Bolivia,Non-Degree,66
2011/12,South America,Bolivia,OPT,89
2011/12,South America,Bolivia,Undergraduate,612
2011/12,South America,Brazil,Graduate,2949
2011/12,South America,Brazil,Non-Degree,1047
2011/12,South America,Brazil,OPT,818
2011/12,South America,Brazil,Undergraduate,4215
2011/12,South America,Chile,Graduate,1377
2011/12,South America,Chile,Non-Degree,234
2011/12,South America,Chile,OPT,172
2011/12,South America,Chile,Undergraduate,420
2011/12,South America,Colombia,Graduate,2768
2011/12,South America,Colombia,Non-Degree,570
2011/12,South America,Colombia,OPT,568
2011/12,South America,Colombia,Undergraduate,2389
2011/12,South America,Ecuador,Graduate,590
2011/12,South America,Ecuador,Non-Degree,141
2011/12,South America,Ecuador,OPT,177
2011/12,South America,Ecuador,Undergraduate,1252
2011/12,South America,French Guiana,Graduate,0
2011/12,South America,French Guiana,Non-Degree,0
2011/12,South America,French Guiana,OPT,0
2011/12,South America,French Guiana,Undergraduate,1
2011/12,South America,Guyana,Graduate,66
2011/12,South America,Guyana,Non-Degree,3
2011/12,South America,Guyana,OPT,25
2011/12,South America,Guyana,Undergraduate,130
2011/12,South America,Paraguay,Graduate,84
2011/12,South America,Paraguay,Non-Degree,10
2011/12,South America,Paraguay,OPT,22
2011/12,South America,Paraguay,Undergraduate,226
2011/12,South America,Peru,Graduate,1043
2011/12,South America,Peru,Non-Degree,201
2011/12,South America,Peru,OPT,278
2011/12,South America,Peru,Undergraduate,1180
2011/12,South America,"South America, Unspecified",Graduate,0
2011/12,South America,"South America, Unspecified",Non-Degree,0
2011/12,South America,"South America, Unspecified",OPT,0
2011/12,South America,"South America, Unspecified",Undergraduate,0
2011/12,South America,Suriname,Graduate,11
2011/12,South America,Suriname,Non-Degree,1
2011/12,South America,Suriname,OPT,12
2011/12,South America,Suriname,Undergraduate,68
2011/12,South America,Uruguay,Graduate,181
2011/12,South America,Uruguay,Non-Degree,30
2011/12,South America,Uruguay,OPT,29
2011/12,South America,Uruguay,Undergraduate,120
2011/12,South America,Venezuela,Graduate,1184
2011/12,South America,Venezuela,Non-Degree,792
2011/12,South America,Venezuela,OPT,501
2011/12,South America,Venezuela,Undergraduate,3804
2011/12,South and Central Asia,Afghanistan,Graduate,155
2011/12,South and Central Asia,Afghanistan,Non-Degree,22
2011/12,South and Central Asia,Afghanistan,OPT,28
2011/12,South and Central Asia,Afghanistan,Undergraduate,166
2011/12,South and Central Asia,Bangladesh,Graduate,2041
2011/12,South and Central Asia,Bangladesh,Non-Degree,55
2011/12,South and Central Asia,Bangladesh,OPT,353
2011/12,South and Central Asia,Bangladesh,Undergraduate,865
2011/12,South and Central Asia,Bhutan,Graduate,26
2011/12,South and Central Asia,Bhutan,Non-Degree,3
2011/12,South and Central Asia,Bhutan,OPT,8
2011/12,South and Central Asia,Bhutan,Undergraduate,63
2011/12,South and Central Asia,India,Graduate,59014
2011/12,South and Central Asia,India,Non-Degree,1455
2011/12,South and Central Asia,India,OPT,26742
2011/12,South and Central Asia,India,Undergraduate,13059
2011/12,South and Central Asia,Kazakhstan,Graduate,359
2011/12,South and Central Asia,Kazakhstan,Non-Degree,259
2011/12,South and Central Asia,Kazakhstan,OPT,79
2011/12,South and Central Asia,Kazakhstan,Undergraduate,1241
2011/12,South and Central Asia,Kyrgyzstan,Graduate,110
2011/12,South and Central Asia,Kyrgyzstan,Non-Degree,29
2011/12,South and Central Asia,Kyrgyzstan,OPT,24
2011/12,South and Central Asia,Kyrgyzstan,Undergraduate,91
2011/12,South and Central Asia,Maldives,Graduate,9
2011/12,South and Central Asia,Maldives,Non-Degree,2
2011/12,South and Central Asia,Maldives,OPT,3
2011/12,South and Central Asia,Maldives,Undergraduate,15
2011/12,South and Central Asia,Nepal,Graduate,2822
2011/12,South and Central Asia,Nepal,Non-Degree,77
2011/12,South and Central Asia,Nepal,OPT,1590
2011/12,South and Central Asia,Nepal,Undergraduate,5132
2011/12,South and Central Asia,Pakistan,Graduate,1900
2011/12,South and Central Asia,Pakistan,Non-Degree,166
2011/12,South and Central Asia,Pakistan,OPT,568
2011/12,South and Central Asia,Pakistan,Undergraduate,1966
2011/12,South and Central Asia,"South and Central Asia, Unspecified",Graduate,0
2011/12,South and Central Asia,"South and Central Asia, Unspecified",Non-Degree,0
2011/12,South and Central Asia,"South and Central Asia, Unspecified",OPT,0
2011/12,South and Central Asia,"South and Central Asia, Unspecified",Undergraduate,0
2011/12,South and Central Asia,Sri Lanka,Graduate,1412
2011/12,South and Central Asia,Sri Lanka,Non-Degree,40
2011/12,South and Central Asia,Sri Lanka,OPT,357
2011/12,South and Central Asia,Sri Lanka,Undergraduate,1093
2011/12,South and Central Asia,Tajikistan,Graduate,93
2011/12,South and Central Asia,Tajikistan,Non-Degree,31
2011/12,South and Central Asia,Tajikistan,OPT,15
2011/12,South and Central Asia,Tajikistan,Undergraduate,159
2011/12,South and Central Asia,Turkmenistan,Graduate,59
2011/12,South and Central Asia,Turkmenistan,Non-Degree,18
2011/12,South and Central Asia,Turkmenistan,OPT,24
2011/12,South and Central Asia,Turkmenistan,Undergraduate,108
2011/12,South and Central Asia,Uzbekistan,Graduate,176
2011/12,South and Central Asia,Uzbekistan,Non-Degree,23
2011/12,South and Central Asia,Uzbekistan,OPT,57
2011/12,South and Central Asia,Uzbekistan,Undergraduate,230
2011/12,Southeast Asia,Brunei,Graduate,24
2011/12,Southeast Asia,Brunei,Non-Degree,5
2011/12,Southeast Asia,Brunei,OPT,5
2011/12,Southeast Asia,Brunei,Undergraduate,35
2011/12,Southeast Asia,Burma/Myanmar,Graduate,172
2011/12,Southeast Asia,Burma/Myanmar,Non-Degree,33
2011/12,Southeast Asia,Burma/Myanmar,OPT,63
2011/12,Southeast Asia,Burma/Myanmar,Undergraduate,539
2011/12,Southeast Asia,Cambodia,Graduate,96
2011/12,Southeast Asia,Cambodia,Non-Degree,28
2011/12,Southeast Asia,Cambodia,OPT,21
2011/12,Southeast Asia,Cambodia,Undergraduate,188
2011/12,Southeast Asia,Indonesia,Graduate,1569
2011/12,Southeast Asia,Indonesia,Non-Degree,278
2011/12,Southeast Asia,Indonesia,OPT,715
2011/12,Southeast Asia,Indonesia,Undergraduate,4569
2011/12,Southeast Asia,Laos,Graduate,10
2011/12,Southeast Asia,Laos,Non-Degree,13
2011/12,Southeast Asia,Laos,OPT,1
2011/12,Southeast Asia,Laos,Undergraduate,19
2011/12,Southeast Asia,Malaysia,Graduate,1329
2011/12,Southeast Asia,Malaysia,Non-Degree,122
2011/12,Southeast Asia,Malaysia,OPT,707
2011/12,Southeast Asia,Malaysia,Undergraduate,4585
2011/12,Southeast Asia,Philippines,Graduate,1042
2011/12,Southeast Asia,Philippines,Non-Degree,114
2011/12,Southeast Asia,Philippines,OPT,356
2011/12,Southeast Asia,Philippines,Undergraduate,1682
2011/12,Southeast Asia,Singapore,Graduate,1589
2011/12,Southeast Asia,Singapore,Non-Degree,338
2011/12,Southeast Asia,Singapore,OPT,447
2011/12,Southeast Asia,Singapore,Undergraduate,2131
2011/12,Southeast Asia,"Southeast Asia, Unspecified",Graduate,0
2011/12,Southeast Asia,"Southeast Asia, Unspecified",Non-Degree,0
2011/12,Southeast Asia,"Southeast Asia, Unspecified",OPT,0
2011/12,Southeast Asia,"Southeast Asia, Unspecified",Undergraduate,0
2011/12,Southeast Asia,Thailand,Graduate,3789
2011/12,Southeast Asia,Thailand,Non-Degree,613
2011/12,Southeast Asia,Thailand,OPT,771
2011/12,Southeast Asia,Thailand,Undergraduate,2453
2011/12,Southeast Asia,TimorLeste,Graduate,3
2011/12,Southeast Asia,TimorLeste,Non-Degree,1
2011/12,Southeast Asia,TimorLeste,OPT,0
2011/12,Southeast Asia,TimorLeste,Undergraduate,36
2011/12,Southeast Asia,Vietnam,Graduate,2649
2011/12,Southeast Asia,Vietnam,Non-Degree,864
2011/12,Southeast Asia,Vietnam,OPT,815
2011/12,Southeast Asia,Vietnam,Undergraduate,11244
2011/12,Southern Africa,Angola,Graduate,42
2011/12,Southern Africa,Angola,Non-Degree,124
2011/12,Southern Africa,Angola,OPT,19
2011/12,Southern Africa,Angola,Undergraduate,594
2011/12,Southern Africa,Botswana,Graduate,46
2011/12,Southern Africa,Botswana,Non-Degree,15
2011/12,Southern Africa,Botswana,OPT,12
2011/12,Southern Africa,Botswana,Undergraduate,102
2011/12,Southern Africa,Comoros,Graduate,5
2011/12,Southern Africa,Comoros,Non-Degree,2
2011/12,Southern Africa,Comoros,OPT,0
2011/12,Southern Africa,Comoros,Undergraduate,2
2011/12,Southern Africa,Eswatini,Graduate,32
2011/12,Southern Africa,Eswatini,Non-Degree,2
2011/12,Southern Africa,Eswatini,OPT,25
2011/12,Southern Africa,Eswatini,Undergraduate,95
2011/12,Southern Africa,Lesotho,Graduate,14
2011/12,Southern Africa,Lesotho,Non-Degree,5
2011/12,Southern Africa,Lesotho,OPT,4
2011/12,Southern Africa,Lesotho,Undergraduate,23
2011/12,Southern Africa,Madagascar,Graduate,43
